Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
9.35.228.1-10.1.0.4-52893-123-17,9.35.228.1,52893,10.1.0.4,123,17,2023-02-05 23:19:09,402,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,238805.97014925373,4975.124378109453,402.0,0.0,402.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2487.5621890547263,2487.5621890547263,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149952852.0,0.0,1675639149952852.0,1675639149952852.0,ddospot
138.86.99.100-10.1.0.4-426-123-17,138.86.99.100,426,10.1.0.4,123,17,2023-02-05 23:19:09,415,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,231325.3012048193,4819.277108433735,415.0,0.0,415.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2409.638554216868,2409.638554216868,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149048949.0,0.0,1675639149048949.0,1675639149048949.0,ddospot
105.109.211.10-10.1.0.4-22932-123-17,105.109.211.10,22932,10.1.0.4,123,17,2023-02-05 23:19:09,408,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,235294.11764705885,4901.9607843137255,408.0,0.0,408.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2450.9803921568628,2450.9803921568628,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149117424.0,0.0,1675639149117424.0,1675639149117424.0,ddospot
168.132.251.127-10.1.0.4-49108-123-17,168.132.251.127,49108,10.1.0.4,123,17,2023-02-05 23:19:09,2086,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,46021.09300095877,958.7727708533076,2086.0,0.0,2086.0,2086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,479.3863854266538,479.3863854266538,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149391917.0,0.0,1675639149391917.0,1675639149391917.0,ddospot
166.186.248.26-10.1.0.4-42585-123-17,166.186.248.26,42585,10.1.0.4,123,17,2023-02-05 23:19:09,436,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,220183.4862385321,4587.155963302752,436.0,0.0,436.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2293.577981651376,2293.577981651376,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149135358.0,0.0,1675639149135358.0,1675639149135358.0,ddospot
203.144.143.87-10.1.0.4-60623-123-17,203.144.143.87,60623,10.1.0.4,123,17,2023-02-05 23:19:09,365,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,263013.698630137,5479.452054794521,365.0,0.0,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2739.7260273972606,2739.7260273972606,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149026191.0,0.0,1675639149026191.0,1675639149026191.0,ddospot
68.54.62.95-10.1.0.4-63136-123-17,68.54.62.95,63136,10.1.0.4,123,17,2023-02-05 23:19:09,464,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,206896.551724138,4310.344827586207,464.0,0.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2155.172413793104,2155.172413793104,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149444484.0,0.0,1675639149444484.0,1675639149444484.0,ddospot
134.147.9.112-10.1.0.4-19517-123-17,134.147.9.112,19517,10.1.0.4,123,17,2023-02-05 23:19:09,555,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,172972.97297297296,3603.603603603604,555.0,0.0,555.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1801.8018018018013,1801.8018018018013,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149512088.0,0.0,1675639149512088.0,1675639149512088.0,ddospot
121.173.200.40-10.1.0.4-43484-123-17,121.173.200.40,43484,10.1.0.4,123,17,2023-02-05 23:19:09,401,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,239401.49625935164,4987.5311720698255,401.0,0.0,401.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2493.7655860349128,2493.7655860349128,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149980241.0,0.0,1675639149980241.0,1675639149980241.0,ddospot
118.149.141.32-10.1.0.4-13775-123-17,118.149.141.32,13775,10.1.0.4,123,17,2023-02-05 23:19:09,568,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,169014.08450704225,3521.12676056338,568.0,0.0,568.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1760.56338028169,1760.56338028169,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149232049.0,0.0,1675639149232049.0,1675639149232049.0,ddospot
222.208.207.21-10.1.0.4-42595-123-17,222.208.207.21,42595,10.1.0.4,123,17,2023-02-05 23:19:09,1077,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,89136.49025069637,1857.0102135561744,1077.0,0.0,1077.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,928.5051067780872,928.5051067780872,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149300881.0,0.0,1675639149300881.0,1675639149300881.0,ddospot
160.82.233.105-10.1.0.4-37880-123-17,160.82.233.105,37880,10.1.0.4,123,17,2023-02-05 23:19:09,397,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,241813.6020151133,5037.783375314862,397.0,0.0,397.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2518.891687657431,2518.891687657431,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149534761.0,0.0,1675639149534761.0,1675639149534761.0,ddospot
124.191.4.85-10.1.0.4-10654-123-17,124.191.4.85,10654,10.1.0.4,123,17,2023-02-05 23:19:09,421,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,228028.50356294532,4750.593824228029,421.0,0.0,421.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2375.2969121140145,2375.2969121140145,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149677181.0,0.0,1675639149677181.0,1675639149677181.0,ddospot
174.54.49.24-10.1.0.4-45002-123-17,174.54.49.24,45002,10.1.0.4,123,17,2023-02-05 23:19:09,511,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,187866.927592955,3913.894324853229,511.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1956.9471624266143,1956.9471624266143,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149580592.0,0.0,1675639149580592.0,1675639149580592.0,ddospot
149.124.226.105-10.1.0.4-31599-123-17,149.124.226.105,31599,10.1.0.4,123,17,2023-02-05 23:19:09,781,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,122919.3341869398,2560.819462227913,781.0,0.0,781.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1280.4097311139565,1280.4097311139565,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149368887.0,0.0,1675639149368887.0,1675639149368887.0,ddospot
14.199.160.41-10.1.0.4-29788-123-17,14.199.160.41,29788,10.1.0.4,123,17,2023-02-05 23:19:09,340,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,282352.94117647054,5882.35294117647,340.0,0.0,340.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2941.176470588235,2941.176470588235,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149163215.0,0.0,1675639149163215.0,1675639149163215.0,ddospot
39.241.248.54-10.1.0.4-54309-123-17,39.241.248.54,54309,10.1.0.4,123,17,2023-02-05 23:19:09,424,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,226415.09433962265,4716.981132075472,424.0,0.0,424.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2358.490566037736,2358.490566037736,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149997154.0,0.0,1675639149997154.0,1675639149997154.0,ddospot
198.95.151.62-10.1.0.4-64170-123-17,198.95.151.62,64170,10.1.0.4,123,17,2023-02-05 23:19:09,405,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,237037.03703703705,4938.271604938272,405.0,0.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2469.135802469136,2469.135802469136,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639149186101.0,0.0,1675639149186101.0,1675639149186101.0,ddospot
205.169.241.11-10.1.0.4-8951-123-17,205.169.241.11,8951,10.1.0.4,123,17,2023-02-05 23:19:10,659,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,145675.2655538695,3034.901365705615,659.0,0.0,659.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1517.4506828528074,1517.4506828528074,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150634304.0,0.0,1675639150634304.0,1675639150634304.0,ddospot
77.253.16.9-10.1.0.4-16768-123-17,77.253.16.9,16768,10.1.0.4,123,17,2023-02-05 23:19:10,366,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,262295.08196721313,5464.48087431694,366.0,0.0,366.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2732.24043715847,2732.24043715847,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150019537.0,0.0,1675639150019537.0,1675639150019537.0,ddospot
126.33.208.93-10.1.0.4-60580-123-17,126.33.208.93,60580,10.1.0.4,123,17,2023-02-05 23:19:10,734,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,130790.19073569484,2724.7956403269754,734.0,0.0,734.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1362.3978201634875,1362.3978201634875,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150891861.0,0.0,1675639150891861.0,1675639150891861.0,ddospot
203.8.109.71-10.1.0.4-24244-123-17,203.8.109.71,24244,10.1.0.4,123,17,2023-02-05 23:19:10,374,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,256684.49197860964,5347.593582887701,374.0,0.0,374.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2673.7967914438505,2673.7967914438505,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150107836.0,0.0,1675639150107836.0,1675639150107836.0,ddospot
155.37.86.112-10.1.0.4-60395-123-17,155.37.86.112,60395,10.1.0.4,123,17,2023-02-05 23:19:10,816,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,117647.0588235294,2450.9803921568628,816.0,0.0,816.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1225.4901960784314,1225.4901960784314,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150474164.0,0.0,1675639150474164.0,1675639150474164.0,ddospot
192.230.75.1-10.1.0.4-2195-123-17,192.230.75.1,2195,10.1.0.4,123,17,2023-02-05 23:19:10,391,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,245524.2966751918,5115.089514066496,391.0,0.0,391.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2557.544757033248,2557.544757033248,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150840723.0,0.0,1675639150840723.0,1675639150840723.0,ddospot
61.19.33.52-10.1.0.4-55569-123-17,61.19.33.52,55569,10.1.0.4,123,17,2023-02-05 23:19:10,354,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,271186.4406779661,5649.717514124294,354.0,0.0,354.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2824.858757062147,2824.858757062147,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150932086.0,0.0,1675639150932086.0,1675639150932086.0,ddospot
141.180.108.122-10.1.0.4-41173-123-17,141.180.108.122,41173,10.1.0.4,123,17,2023-02-05 23:19:10,756,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,126984.12698412698,2645.502645502645,756.0,0.0,756.0,756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1322.7513227513227,1322.7513227513227,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150428345.0,0.0,1675639150428345.0,1675639150428345.0,ddospot
121.175.84.111-10.1.0.4-20230-123-17,121.175.84.111,20230,10.1.0.4,123,17,2023-02-05 23:19:10,448,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,214285.7142857143,4464.285714285715,448.0,0.0,448.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2232.1428571428573,2232.1428571428573,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150570810.0,0.0,1675639150570810.0,1675639150570810.0,ddospot
112.74.87.94-10.1.0.4-47579-123-17,112.74.87.94,47579,10.1.0.4,123,17,2023-02-05 23:19:10,521,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,184261.03646833013,3838.7715930902114,521.0,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1919.3857965451057,1919.3857965451057,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150179513.0,0.0,1675639150179513.0,1675639150179513.0,ddospot
52.212.145.14-10.1.0.4-22021-123-17,52.212.145.14,22021,10.1.0.4,123,17,2023-02-05 23:19:10,420,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,228571.4285714285,4761.9047619047615,420.0,0.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2380.9523809523807,2380.9523809523807,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150129713.0,0.0,1675639150129713.0,1675639150129713.0,ddospot
90.172.203.126-10.1.0.4-53740-123-17,90.172.203.126,53740,10.1.0.4,123,17,2023-02-05 23:19:10,505,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,190099.0099009901,3960.39603960396,505.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1980.19801980198,1980.19801980198,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150085611.0,0.0,1675639150085611.0,1675639150085611.0,ddospot
46.118.19.2-10.1.0.4-30832-123-17,46.118.19.2,30832,10.1.0.4,123,17,2023-02-05 23:19:10,880,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,109090.90909090907,2272.7272727272725,880.0,0.0,880.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1136.3636363636365,1136.3636363636365,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150068937.0,0.0,1675639150068937.0,1675639150068937.0,ddospot
18.179.75.102-10.1.0.4-49184-123-17,18.179.75.102,49184,10.1.0.4,123,17,2023-02-05 23:19:10,384,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,250000.0,5208.333333333333,384.0,0.0,384.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2604.1666666666665,2604.1666666666665,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150588592.0,0.0,1675639150588592.0,1675639150588592.0,ddospot
164.156.79.54-10.1.0.4-6171-123-17,164.156.79.54,6171,10.1.0.4,123,17,2023-02-05 23:19:10,427,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,224824.35597189693,4683.840749414519,427.0,0.0,427.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2341.92037470726,2341.92037470726,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150817570.0,0.0,1675639150817570.0,1675639150817570.0,ddospot
118.216.246.63-10.1.0.4-34169-123-17,118.216.246.63,34169,10.1.0.4,123,17,2023-02-05 23:19:10,481,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,199584.1995841996,4158.004158004158,481.0,0.0,481.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2079.002079002079,2079.002079002079,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150548049.0,0.0,1675639150548049.0,1675639150548049.0,ddospot
82.10.110.95-10.1.0.4-49446-123-17,82.10.110.95,49446,10.1.0.4,123,17,2023-02-05 23:19:10,370,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,259459.45945945947,5405.405405405406,370.0,0.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2702.702702702703,2702.702702702703,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150284899.0,0.0,1675639150284899.0,1675639150284899.0,ddospot
167.241.187.108-10.1.0.4-49615-123-17,167.241.187.108,49615,10.1.0.4,123,17,2023-02-05 23:19:10,412,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,233009.70873786407,4854.368932038835,412.0,0.0,412.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2427.1844660194174,2427.1844660194174,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150753763.0,0.0,1675639150753763.0,1675639150753763.0,ddospot
132.4.159.64-10.1.0.4-62786-123-17,132.4.159.64,62786,10.1.0.4,123,17,2023-02-05 23:19:10,728,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,131868.13186813187,2747.252747252747,728.0,0.0,728.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1373.6263736263736,1373.6263736263736,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150525359.0,0.0,1675639150525359.0,1675639150525359.0,ddospot
64.227.198.46-10.1.0.4-44234-123-17,64.227.198.46,44234,10.1.0.4,123,17,2023-02-05 23:19:10,696,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,137931.0344827586,2873.5632183908046,696.0,0.0,696.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1436.7816091954023,1436.7816091954023,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0.0,0.0,0.0,0.0,1675639150396365.0,0.0,1675639150396365.0,1675639150396365.0,ddospot
